id,loss
331493,3632
331494,1008
331495,1522
331496,4899
331508,4133
331509,1649
331513,1912
331514,2174
331515,1365
331523,1119
331531,9661
331535,3847
331536,1226
331548,2064
331549,1365
331552,1649
331560,3485
331563,2724
331571,2064
331576,1563
331578,1930
331583,1094
331587,2276
331603,1163
331604,1573
331608,3087
331618,1692
331620,2856
331628,1522
331631,3847
331637,1912
331638,2539
331641,1837
331645,6150
331646,859.6
331647,897.2
331653,1246
331656,2051
331664,1731
331666,2092
331667,2276
331672,1163
331681,7435
331682,730.6
331691,4323
331693,966.7
331695,2007
331696,1246
331697,5293
331699,4272
331708,9125
331713,1226
331714,3898
331717,2856
331721,5293
331723,1563
331725,3719
331730,3380
331731,1837
331732,1586
331735,2142
331739,2340
331743,7435
331745,2856
331748,3632
331752,2174
331756,980.1
331766,1376
331767,1522
331770,1731
331777,3011
331779,2174
331782,3898
331785,3197
331791,1226
331792,1226
331798,5629
331802,2174
331804,1837
331807,7984
331812,2893
331815,1930
331821,1522
331822,1692
331823,1094
331827,4737
331837,2724
331839,1008
331846,1994
331851,1128
331855,1915
331862,1563
331870,1163
331871,1008
331875,3485
331888,1440
331892,4628
331894,1393
331897,2007
331898,2651
331910,1375
331923,3572
331927,1440
331929,1006
331933,942.9
331934,2893
331939,4218
331944,1246
331945,5790
331948,1246
331951,1731
331959,4808
331963,1837
331976,6150
331977,2051
331981,3256
331991,2751
331992,2751
331995,2443
331999,2092
332010,1226
332015,2174
332018,5293
332020,5615
332023,1440
332025,1731
332026,1522
332028,3011
332033,1731
332044,1178
332048,5140
332050,2528
332051,2007
332058,1008
332062,4052
332073,2092
332089,2340
332091,1060
332092,5384
332096,1731
332100,2751
332105,3011
332124,2896
332125,981.1
332131,4522
332144,5847
332173,1837
332180,1277
332191,1522
332206,820.7
332220,2856
332221,1.432e+04
332227,1365
332236,1994
332244,2340
332246,1094
332247,1639
332248,966.7
332255,7984
332256,1522
332261,1094
332264,3289
332265,3256
332267,4377
332269,6099
332271,1639
332276,1731
332279,1440
332280,3971
332288,2651
332296,2276
332298,1440
332306,2751
332307,1563
332311,4118
332313,2174
332314,2218
332324,441.2
332326,3087
332327,1365
332328,1798
332356,7435
332361,7774
332362,1246
332364,4377
332366,3676
332370,1798
332378,1639
332381,3380
332383,1440
332386,1153
332397,2480
332400,1563
332406,843.2
332413,1006
332417,767
332420,2174
332421,1277
332423,1798
332428,3536
332436,3536
332439,4272
332442,3847
332444,1994
332445,2480
332449,2849
332456,2340
332461,2583
332464,2174
332474,4189
332480,1376
332484,1365
332487,1163
332490,2547
332493,6099
332494,3391
332498,2724
332503,1522
332504,3971
332506,1.811e+04
332512,1246
332515,1006
332520,3256
332524,5486
332528,2092
332531,1054
332533,1837
332538,1994
332539,1930
332542,5293
332545,4118
332547,1573
332548,3197
332555,1639
332557,1281
332570,2276
332571,1119
332575,1912
332581,1639
332601,2480
332604,2528
332607,932.7
332609,1731
332611,1912
332615,1365
332622,1008
332643,1573
332646,1639
332647,4522
332648,1153
332659,2218
332665,1153
332671,1731
332676,788.8
332678,2340
332685,1136
332696,1912
332703,6757
332719,426.5
332721,3536
332726,1281
332727,1119
332738,1.472e+04
332739,3256
332741,2480
332742,2276
332745,1837
332749,1440
332752,3391
332771,5847
332772,2354
332778,2092
332780,2751
332800,1094
332802,1008
332803,1226
332804,1522
332811,1268
332812,3256
332815,6150
332818,1054
332820,2174
332822,1281
332829,4899
332843,1442
332848,2651
332850,1163
332855,1060
332856,7013
332863,2092
332871,1376
332876,3536
332881,1731
332882,843.2
332883,4543
332893,1798
332895,1376
332899,2276
332902,1094
332907,8417
332911,3971
332918,3536
332923,1060
332926,1246
332929,5790
332930,1731
332935,1563
332937,2276
332942,1586
332948,1440
332951,3197
332959,1060
332960,789
332961,2751
332966,3863
332970,1006
332976,5486
332980,2340
332983,1575
332994,5140
332996,2480
333000,2856
333001,1563
333006,3256
333011,3197
333012,3197
333018,1798
333021,6456
333030,1376
333038,2174
333042,2064
333044,2528
333047,1596
333049,1573
333050,897.2
333056,1915
333059,1573
333060,2340
333065,1759
333066,7435
333071,789
333073,1.086e+04
333076,2724
333077,3719
333082,1054
333083,2051
333088,897.2
333089,1006
333092,1639
333094,1119
333095,2174
333105,1246
333106,1128
333140,3759
333142,6346
333143,3256
333155,638
333159,2276
333162,2651
333164,966.7
333176,1930
333177,912.9
333187,1376
333189,4543
333191,4522
333194,5847
333196,1994
333203,1442
333205,1094
333207,7013
333211,912.9
333214,1798
333215,1639
333216,3971
333217,1573
333219,2174
333224,2724
333233,2340
333238,6456
333248,9070
333250,3632
333257,3485
333262,788.8
333263,1054
333265,1246
333266,1376
333268,4272
333269,1692
333273,2092
333274,5847
333276,1522
333285,2340
333286,5293
333293,1994
333300,4218
333314,2623
333316,5293
333317,3971
333322,966.7
333324,1522
333326,1994
333328,1178
333338,1837
333339,3971
333342,1226
333351,1031
333352,2856
333365,2092
333367,859.6
333369,1365
333373,1094
333379,1008
333402,5847
333403,3536
333404,1226
333405,1006
333408,1128
333410,3391
333412,1837
333416,788.8
333421,1163
333423,1563
333426,2724
333428,1054
333431,1060
333432,2361
333438,2007
333453,1759
333454,1008
333461,1163
333462,3326
333465,1094
333470,1639
333479,1930
333488,2340
333489,1314
333503,3087
333507,2443
333510,2174
333515,1798
333519,4323
333523,3197
333524,1268
333526,4323
333541,5293
333542,1376
333554,1586
333556,1365
333557,1153
333563,2651
333568,2007
333573,6456
333575,1649
333579,1314
333580,1277
333583,932.7
333586,1798
333597,3197
333601,2997
333602,1226
333611,2092
333615,1522
333617,1912
333619,1573
333626,3011
333631,4522
333632,1246
333637,4146
333641,1563
333647,4323
333649,1457
333651,1008
333658,9661
333664,1912
333665,2051
333669,3391
333670,1706
333677,4118
333686,1563
333689,2583
333692,1573
333694,3197
333696,1.176e+04
333703,2276
333708,2361
333711,3719
333713,2583
333719,2276
333724,1692
333726,1119
333728,474.4
333729,1457
333731,1930
333747,2174
333751,2092
333752,2751
333759,5615
333764,5486
333768,1006
333769,3536
333770,4218
333771,1440
333774,676.3
333776,1912
333780,1639
333782,3759
333785,1128
333792,966.7
333797,966.7
333798,2174
333799,4543
333806,2480
333819,2893
333821,2235
333823,4899
333824,2528
333829,1731
333832,3391
333843,4808
333847,1361
333848,5140
333850,4323
333862,1522
333866,1163
333868,1119
333870,2443
333875,1376
333881,2092
333887,2856
333890,1692
333894,1277
333898,2092
333908,3971
333916,7013
333920,1136
333921,3719
333923,1246
333924,4899
333928,7435
333941,2443
333956,897.2
333962,1457
333969,1031
333973,5629
333977,2856
333988,1912
334000,4272
334006,3087
334013,1994
334017,1006
334019,1586
334020,2724
334025,7984
334027,5293
334034,1365
334045,820.7
334062,1759
334064,1226
334068,1596
334069,1915
334072,6456
334079,7013
334089,2651
334105,5790
334110,2064
334112,912.9
334116,3391
334118,1375
334119,932.7
334120,2480
334124,2539
334127,1837
334136,1731
334145,1522
334155,1955
334159,9070
334160,2415
334161,1798
334162,1522
334167,3452
334175,2174
334176,3719
334179,3197
334180,4377
334181,2092
334182,5486
334187,2724
334188,1442
334196,2539
334197,1837
334204,1798
334209,1731
334213,897.2
334216,1639
334217,2174
334219,1246
334221,3632
334225,3536
334228,3197
334231,2276
334241,1268
334246,2856
334247,1226
334253,897.2
334263,2724
334274,9070
334284,1573
334286,1692
334289,2583
334298,1094
334303,2142
334308,2583
334309,1596
334312,2007
334314,2856
334315,1912
334317,1457
334318,1575
334337,1837
334339,1563
334347,8144
334354,4377
334363,647.7
334367,2174
334372,2623
334376,7013
334377,1563
334383,2583
334385,5790
334392,1573
334400,1.472e+04
334409,1054
334412,1314
334425,912.9
334429,2724
334437,1457
334442,2276
334444,2218
334446,4323
334447,2276
334449,1246
334455,1031
334456,4118
334458,8144
334465,2893
334469,2276
334472,3197
334473,1376
334478,1522
334483,3197
334486,3863
334490,1365
334497,1692
334498,1128
334501,1912
334502,1522
334506,3087
334509,1226
334515,2751
334518,1226
334523,2528
334524,1692
334527,1798
334530,2340
334538,2856
334541,1522
334548,1277
334549,1008
334552,2480
334553,1649
334556,1246
334557,3971
334563,1163
334570,859.6
334578,5140
334579,966.7
334580,1128
334587,1008
334588,1094
334590,2218
334602,1639
334603,3971
334613,9661
334616,2276
334619,859.6
334628,3011
334633,1837
334639,843.2
334652,1094
334653,859.6
334657,2276
334679,1060
334685,4218
334696,2724
334704,1522
334705,4808
334711,1731
334713,1365
334722,1214
334723,3971
334724,2896
334728,2142
334729,3087
334735,5615
334736,1563
334742,3632
334750,932.7
334754,2896
334755,1731
334760,1731
334761,3197
334767,1573
334770,1798
334775,2480
334779,1731
334793,1376
334806,4899
334812,2092
334813,1277
334814,1563
334816,1375
334818,3197
334827,5140
334829,1281
334835,2856
334838,1563
334843,1798
334844,1915
334847,2893
334849,4543
334857,1314
334862,2443
334863,2849
334865,5293
334870,1031
334872,2276
334882,2893
334890,1731
334894,1457
334895,5140
334900,1094
334911,897.2
334929,820.7
334932,1692
334933,2893
334938,3971
334946,3536
334947,2174
334957,1692
334961,1717
334964,3898
334978,3380
334979,2340
334981,1440
334986,1717
334990,3719
334992,4323
334997,932.7
335006,1798
335011,1440
335012,1731
335017,1759
335034,2340
335036,3197
335041,752.3
335046,4323
335049,3536
335059,2092
335062,8144
335070,4543
335072,6099
335076,1692
335078,3011
335088,2856
335093,1639
335096,1692
335101,3759
335103,1639
335110,1442
335111,5012
335114,1440
335116,2174
335119,1837
335121,1031
335122,5847
335129,1365
335147,1153
335151,2340
335156,1440
335166,1915
335180,3197
335183,7156
335185,4133
335186,1717
335189,1268
335198,2276
335201,1365
335213,5140
335222,5293
335234,4543
335238,2724
335239,1573
335243,1915
335247,981.1
335253,3572
335259,1692
335261,2064
335268,8417
335273,2340
335278,1226
335281,980.1
335301,897.2
335303,2751
335306,2724
335308,7013
335313,1136
335316,1649
335317,1692
335320,1573
335321,1930
335327,1365
335329,6150
335354,1649
335358,4218
335375,980.1
335377,1563
335383,2724
335384,3011
335388,1246
335393,2623
335394,767
335398,3380
335403,3719
335405,7435
335408,3011
335411,1837
335416,1119
335417,2354
335418,2724
335422,2142
335426,1375
335427,1994
335432,3632
335433,1163
335435,2092
335442,1930
335444,789
335447,3289
335460,980.1
335461,2443
335464,6099
335467,2064
335474,2174
335478,1153
335484,3380
335489,6757
335490,1008
335494,2443
335508,942.9
335510,1008
335511,1837
335512,4737
335514,1575
335517,3719
335520,5847
335528,1837
335531,4377
335533,2651
335536,4899
335540,1163
335541,441.2
335556,1639
335567,6099
335572,1692
335573,1915
335575,1006
335578,2340
335585,2092
335602,3087
335607,5140
335608,2064
335618,3632
335621,7984
335648,1930
335649,1153
335651,3536
335658,1837
335680,1440
335708,3197
335709,843.2
335712,2724
335715,1731
335716,1060
335722,9661
335726,1365
335735,1.086e+04
335752,3847
335756,1376
335763,1008
335765,2174
335771,2340
335779,2218
335784,3197
335787,1731
335790,1649
335799,2751
335807,1798
335819,7435
335820,1246
335826,7435
335830,2276
335831,1376
335833,2340
335835,966.7
335836,2092
335839,1365
335841,1393
335852,3759
335855,1365
335860,1440
335870,1281
335871,3011
335893,1376
335896,1731
335897,1365
335899,2480
335900,1759
335903,3632
335904,1639
335905,1375
335914,1522
335918,1994
335920,1915
335921,2480
335925,2528
335927,2115
335930,2896
335934,2276
335936,2276
335939,3256
335944,2276
335946,1094
335948,1226
335949,1649
335950,2276
335953,3391
335967,4052
335973,3380
335980,2092
335983,3536
335988,1376
335992,1094
335995,3485
336002,1365
336006,4543
336011,897.2
336016,1798
336022,1575
336029,2623
336030,1994
336033,3011
336035,2276
336039,820.7
336043,1994
336046,3197
336049,2092
336059,1522
336061,1246
336072,1798
336083,1365
336088,1522
336092,1522
336099,980.1
336100,1128
336106,1522
336110,2724
336114,3863
336123,4808
336125,2547
336128,2547
336137,1573
336139,1717
336140,1731
336142,1692
336149,1178
336150,1442
336153,2174
336159,4737
336169,2115
336170,1246
336171,5384
336175,2443
336178,1522
336191,2276
336194,1563
336196,1837
336199,1246
336204,789
336206,1365
336211,1008
336217,1393
336218,3169
336220,1268
336221,5847
336223,4899
336224,1596
336225,2064
336230,4377
336245,1314
336251,1930
336255,2174
336257,1268
336260,638
336263,2528
336270,1281
336271,820.7
336274,789
336278,1573
336282,1798
336285,1522
336286,1930
336290,5140
336296,980.1
336299,1994
336300,2856
336301,2893
336306,859.6
336312,1731
336320,1008
336321,1246
336322,2174
336324,2893
336326,2092
336330,1692
336331,3759
336335,1522
336336,3863
336339,1731
336340,3847
336343,3536
336347,1522
336353,6150
336358,2856
336365,1163
336367,2276
336372,2528
336403,1573
336409,3197
336415,1457
336423,3719
336424,2724
336426,2115
336430,1639
336432,1376
336443,8230
336448,1522
336449,2340
336456,3380
336459,912.9
336464,3011
336467,3971
336469,1246
336472,4737
336474,1365
336478,2893
336482,1163
336490,2443
336494,1119
336499,2276
336500,1798
336504,5847
336509,6150
336517,1930
336519,3898
336523,1365
336535,4146
336539,2092
336541,752.3
336543,2583
336549,1915
336551,1365
336561,1281
336566,2092
336570,3536
336573,2528
336583,676.3
336609,1128
336611,7984
336614,1365
336615,3326
336624,3632
336638,1163
336643,2480
336647,2751
336650,1649
336656,1246
336659,1457
336666,2443
336669,1054
336681,743.7
336684,2218
336685,1376
336686,1994
336689,2651
336695,4052
336698,1376
336707,2007
336710,1955
336712,2415
336713,9780
336722,1153
336725,1731
336726,1376
336727,2276
336728,3011
336731,1054
336736,1365
336749,1649
336750,1930
336754,1440
336763,1457
336767,1214
336770,6150
336771,1442
336773,1277
336775,3256
336778,1692
336781,2007
336782,2276
336783,932.7
336786,5140
336788,1798
336802,1163
336807,1912
336818,3898
336819,1912
336820,1717
336835,1639
336838,1522
336848,7984
336866,3197
336869,1128
336881,3289
336892,2724
336894,2174
336895,2174
336900,2276
336901,4146
336905,883.3
336907,4737
336908,789
336909,6346
336920,7855
336922,2276
336927,3256
336938,2849
336942,5293
336945,1008
336946,1563
336949,1008
336962,4323
336963,2007
336966,966.7
336971,1731
336972,1731
336981,1575
336982,3536
336985,1246
336992,1060
336995,1798
336996,5384
337008,3536
337012,1596
337016,2651
337017,4737
337020,6150
337029,2174
337033,1.012e+04
337040,3011
337042,1226
337043,1314
337048,932.7
337049,1376
337050,5629
337053,1639
337054,1930
337055,2276
337058,788.8
337062,2415
337068,3898
337069,5615
337085,788.8
337086,4189
337088,1798
337094,3719
337096,1457
337099,730.6
337108,2064
337110,1163
337111,2724
337119,3759
337120,4899
337125,3256
337136,1442
337139,4543
337141,3847
337150,4218
337158,1163
337159,1522
337162,1440
337164,1314
337171,1930
337172,1930
337192,1639
337205,2064
337207,1717
337212,3632
337218,5140
337220,2276
337223,1365
337224,2443
337227,1522
337235,2115
337250,2528
337256,1692
337267,1692
337276,2340
337277,1522
337278,2893
337280,2443
337283,1442
337290,730.6
337297,1522
337300,4808
337301,1119
337302,1522
337309,1573
337310,1226
337311,2856
337322,5629
337324,4737
337325,1128
337331,1246
337339,5293
337350,1912
337370,2893
337371,2276
337372,743.7
337375,4052
337379,2997
337383,2480
337385,2142
337391,3971
337397,3847
337411,2856
337412,3632
337421,5293
337425,2724
337428,1759
337438,3847
337441,2893
337451,2340
337453,897.2
337466,2856
337467,3719
337484,7013
337495,4899
337496,3971
337497,3197
337503,7013
337506,1281
337508,1649
337515,1522
337527,1639
337529,1837
337530,1692
337536,4146
337537,2651
337543,4522
337544,1365
337552,2276
337556,2893
337564,3391
337573,1573
337581,2623
337585,3536
337587,3536
337599,2218
337608,3485
337609,4737
337611,8144
337616,1563
337618,1563
337621,1119
337625,4377
337628,5384
337639,1440
337640,1563
337646,1798
337653,1440
337657,4272
337661,1639
337662,7156
337663,2528
337665,1226
337669,5790
337676,2528
337679,1163
337683,647.7
337684,2583
337701,1365
337714,2092
337724,1008
337725,3256
337727,1798
337728,2443
337730,1006
337732,1522
337733,1994
337735,1442
337736,3087
337738,4899
337739,5615
337741,843.2
337744,1365
337749,897.2
337750,1163
337754,1759
337755,4737
337758,4133
337765,1522
337771,1798
337774,1094
337777,1365
337779,1246
337782,4052
337784,1994
337791,1994
337797,1915
337805,730.6
337806,2480
337807,2276
337811,3380
337815,2361
337816,2893
337818,5486
337819,2896
337826,3536
337828,1759
337829,3197
337835,4522
337846,1365
337848,1563
337849,1649
337850,2354
337867,2547
337872,1246
337874,966.7
337877,1440
337885,2443
337891,6150
337899,4133
337900,4118
337903,1226
337906,4133
337909,3011
337912,2856
337923,6150
337926,3011
337940,1731
337943,912.9
337944,2540
337948,1365
337953,4323
337960,638
337964,2218
337973,1915
337976,4146
337977,2893
337978,1692
337983,789
337985,2724
337986,1692
337991,1563
337994,2651
337996,3536
337998,1246
338001,4899
338006,843.2
338017,3971
338018,5293
338019,2174
338020,1522
338025,4522
338031,5293
338046,1281
338053,1054
338054,1153
338055,6456
338066,3380
338072,2856
338073,4323
338074,2174
338079,1163
338082,3197
338089,5615
338090,4146
338095,2174
338096,1639
338097,2893
338102,3197
338116,1365
338126,2856
338129,2480
338130,843.2
338141,1.086e+04
338144,1440
338152,1457
338162,3391
338167,2893
338170,2539
338171,2480
338173,1365
338192,1365
338195,1837
338196,1060
338207,2354
338208,1440
338213,2896
338216,2651
338218,3759
338219,3971
338222,2751
338232,1522
338243,1522
338245,676.6
338253,2340
338267,5615
338270,4377
338284,1006
338288,1915
338291,966.7
338295,1930
338311,4218
338312,1393
338328,1717
338332,1277
338333,1915
338337,1277
338356,4899
338361,932.7
338372,2092
338374,1994
338377,2724
338389,1128
338395,1563
338401,1639
338405,2480
338408,1.323e+04
338409,1915
338420,2276
338430,1178
338433,3719
338434,820.7
338443,1094
338444,4737
338451,2007
338458,8610
338461,2751
338462,1649
338467,4899
338468,843.2
338476,5486
338477,897.2
338483,7013
338487,1376
338495,1060
338496,5140
338506,1692
338516,2092
338517,1094
338523,5293
338526,1717
338536,1692
338544,4218
338546,2443
338547,4899
338556,1649
338560,1912
338561,1.086e+04
338566,1759
338568,1522
338572,2174
338575,2276
338580,2443
338591,5293
338594,7774
338599,2724
338606,1692
338608,1128
338610,7435
338616,7156
338619,7435
338621,5847
338627,6099
338628,1119
338629,1375
338632,2651
338635,1692
338644,3863
338657,1798
338659,5847
338665,3011
338675,3391
338677,1731
338679,1522
338680,2340
338697,1649
338701,3011
338703,5293
338708,1365
338713,1440
338715,1706
338716,1246
338717,1128
338730,2893
338731,3256
338739,6099
338746,1692
338749,1731
338754,3759
338756,1246
338757,1955
338763,2276
338767,7984
338770,2443
338773,1365
338775,1376
338779,897.2
338788,3898
338789,2007
338791,1563
338801,1522
338812,1706
338816,912.9
338822,6099
338827,1153
338830,1246
338832,3380
338833,9661
338844,1759
338845,4899
338846,9125
338850,4522
338864,1008
338868,1119
338874,1008
338876,1361
338877,1226
338878,1837
338886,1163
338887,980.1
338890,789
338891,1008
338892,980.1
338893,1563
338894,5629
338898,3719
338903,2340
338904,2651
338905,3536
338908,1731
338910,1.176e+04
338914,2751
338920,2480
338927,1522
338930,2276
338937,1060
338951,4737
338958,1692
338961,843.2
338964,4218
338968,1563
338978,4543
338979,1731
338980,1054
338986,3380
338987,1119
338989,1226
338992,1226
338995,1649
338999,8144
339000,730.6
339013,1440
339016,2528
339019,912.9
339025,3536
339029,843.2
339030,1006
339037,3971
339044,2276
339045,3847
339047,1094
339052,3847
339059,1226
339060,1759
339061,3197
339081,1759
339087,1216
339092,1226
339093,6456
339095,2276
339101,1639
339103,3380
339106,1008
339115,3391
339118,4146
339121,1163
339127,1731
339128,5847
339137,5293
339138,2340
339139,1692
339141,1442
339144,6456
339152,2276
339157,4808
339161,4218
339163,5293
339173,2480
339174,2583
339181,2724
339187,4377
339189,1731
339195,966.7
339196,1915
339198,2092
339201,1837
339203,980.1
339206,730.6
339208,4189
339212,647.7
339218,3847
339228,3847
339231,1163
339243,2724
339244,3971
339249,843.2
339257,4899
339263,4118
339270,1246
339272,2174
339283,3536
339284,5629
339287,2751
339293,1128
339295,7435
339299,1165
339306,3169
339308,3847
339313,2443
339314,2092
339315,1442
339320,1376
339323,5486
339324,2856
339328,3289
339329,1731
339330,2051
339332,2540
339338,1440
339339,2583
339342,3011
339343,1376
339344,1573
339349,1094
339360,897.2
339362,2443
339363,1006
339370,1837
339375,1376
339380,3536
339384,1006
339392,788.8
339393,1596
339395,1563
339398,1361
339399,1375
339400,7013
339404,7156
339406,1094
339415,9125
339416,2007
339418,3632
339419,2651
339422,966.7
339423,3847
339432,1163
339434,9780
339440,4133
339442,2528
339445,1798
339458,3087
339463,1054
339469,730.6
339470,1731
339478,2092
339483,7435
339484,1281
339486,2092
339487,1163
339494,2651
339497,1573
339501,4052
339502,1442
339508,1563
339516,1639
339522,4899
339525,1563
339526,2893
339536,4899
339539,3011
339542,1153
339548,1442
339550,4522
339558,1268
339564,1375
339567,1798
339568,7435
339571,2583
339578,1008
339579,1573
339580,562.2
339581,1837
339583,1994
339591,932.7
339596,942.9
339598,1649
339601,1837
339612,1376
339615,1226
339618,2092
339619,5847
339626,1692
339634,1442
339644,1365
339650,1837
339655,1268
339657,2539
339668,1692
339669,2276
339675,1442
339685,2623
339688,3087
339689,843.2
339694,1163
339705,1522
339707,4377
339709,1.587e+04
339710,1522
339714,1006
339715,3632
339720,1798
339728,2092
339730,2443
339732,2276
339736,4543
339739,3759
339744,942.9
339755,1522
339756,3380
339759,2583
339760,1639
339775,5847
339777,2174
339782,1281
339784,7156
339786,2547
339793,1692
339795,5293
339797,2064
339808,5847
339819,6099
339825,8610
339827,2751
339828,1649
339831,2092
339833,1008
339842,1563
339846,3056
339849,1440
339856,3011
339871,1994
339872,2092
339888,3087
339898,1376
339901,1128
339906,881.2
339917,2540
339924,932.7
339926,1094
339927,2856
339931,5629
339934,1128
339942,1915
339947,3256
339948,2443
339951,4543
339955,2528
339962,2443
339963,5293
339964,1163
339967,2856
339986,5293
339990,2092
339991,1442
339995,1692
339997,1837
340000,1246
340004,3197
340005,4899
340007,8610
340012,5486
340013,2174
340021,3971
340032,3759
340037,1365
340043,4218
340046,2540
340047,1246
340048,897.2
340066,1178
340069,1731
340071,859.6
340075,2480
340087,2997
340090,1440
340093,1365
340098,5140
340100,1563
340102,3011
340105,4899
340108,2007
340114,1731
340115,1692
340125,1119
340126,1246
340127,2340
340129,1119
340141,1994
340142,2856
340143,676.3
340145,6456
340149,2340
340160,2064
340162,2092
340163,2443
340166,1573
340170,1563
340172,1522
340174,1094
340177,1798
340180,1915
340188,881.2
340191,730.6
340192,2092
340193,843.2
340199,1639
340206,1457
340234,1365
340236,5384
340242,1365
340248,4323
340275,1798
340301,3572
340310,7984
340311,1522
340320,1.086e+04
340323,2443
340326,3380
340327,2235
340332,2007
340335,820.7
340337,1522
340340,1731
340342,1128
340347,1522
340353,1837
340355,3863
340362,3380
340369,2849
340370,1165
340372,1094
340377,4737
340379,1226
340390,1798
340394,2547
340403,1376
340407,5486
340408,1008
340411,4146
340420,1314
340421,1563
340422,1573
340430,3759
340434,4323
340435,2218
340441,912.9
340450,1731
340453,1365
340456,859.6
340459,1522
340460,912.9
340463,1365
340464,2361
340473,2651
340476,3087
340477,1955
340481,5384
340497,2276
340501,2235
340516,1596
340526,2893
340532,1639
340539,4628
340548,1376
340552,9661
340555,1226
340556,881.2
340557,5847
340563,2856
340578,4272
340580,3197
340589,1178
340593,1692
340604,1522
340615,1006
340616,4323
340618,1563
340626,2443
340632,2443
340633,3289
340645,1365
340648,3863
340651,1281
340661,1128
340662,3971
340666,3536
340669,2174
340673,881.2
340679,2218
340681,2856
340685,1.472e+04
340688,4118
340698,5293
340709,1440
340712,6150
340714,7984
340735,1522
340737,1639
340739,1226
340740,4543
340747,1128
340749,3536
340750,1837
340756,912.9
340760,2856
340768,2751
340772,4377
340774,966.7
340778,3169
340779,7984
340783,647.7
340798,676.3
340805,647.7
340806,2651
340810,2051
340816,1837
340819,7984
340831,1798
340832,4323
340841,1128
340851,2276
340859,7435
340866,2007
340869,1563
340874,1314
340875,5140
340878,2174
340888,1094
340890,4146
340892,7156
340904,6150
340917,1136
340918,1759
340926,4899
340940,4218
340944,2415
340946,2340
340949,1094
340956,3197
340959,7435
340962,1163
340965,2115
340967,1731
340973,1136
340976,2340
340982,4323
340985,1915
340986,1522
340987,3847
340988,1375
340991,1393
340997,2354
341004,4543
341005,1136
341006,2064
341011,1563
341014,3011
341020,6346
341021,1639
341026,3087
341027,4899
341031,4543
341034,2051
341035,1246
341055,1226
341063,6757
341067,1915
341072,1930
341074,1639
341078,1586
341080,6346
341087,1008
341091,2174
341095,1060
341103,743.7
341104,1639
341105,1128
341107,752.3
341119,932.7
341121,2528
341124,1277
341129,1994
341132,1522
341137,5847
341140,2480
341154,1692
341158,2276
341162,1376
341168,1365
341169,1376
341173,2856
341175,4522
341180,1226
341182,752.3
341187,1163
341192,1912
341195,2893
341196,3898
341200,730.6
341208,1994
341210,5486
341212,7013
341214,3197
341217,2174
341229,2340
341230,1912
341239,1563
341245,1277
341252,1930
341262,1915
341267,1163
341275,1837
341278,647.7
341283,4737
341291,1008
341300,1442
341312,820.7
341313,1692
341331,1440
341333,1021
341339,1365
341345,1.176e+04
341347,6150
341348,859.6
341360,1.873e+04
341377,3056
341384,3087
341385,3011
341388,2651
341393,5847
341396,2480
341404,4737
341420,1692
341422,1008
341426,1837
341430,2092
341440,3256
341444,2280
341464,3536
341469,2340
341472,1094
341481,1128
341493,4377
341494,3719
341495,1376
341504,843.2
341507,7435
341508,1837
341510,2724
341513,8417
341519,5293
341520,1915
341521,1246
341523,1376
341524,1522
341525,820.7
341527,1759
341529,3898
341533,1060
341535,2528
341537,1094
341539,2651
341546,6346
341549,4899
341552,2528
341554,4377
341558,1522
341559,1731
341560,426.5
341563,3536
341566,4808
341567,820.7
341584,4676
341585,6150
341587,1837
341593,1837
341595,3197
341603,2443
341605,1060
341606,4146
341607,6099
341610,1649
341615,1440
341621,2651
341624,3759
341627,2997
341633,1596
341636,1649
341637,2651
341638,9070
341641,1522
341643,2443
341645,2276
341649,441.2
341651,1731
341654,1365
341655,1.012e+04
341658,2340
341662,1314
341664,1837
341665,7156
341670,3391
341675,5847
341676,3971
341677,7984
341680,3572
341681,1731
341682,1246
341689,1006
341694,3197
341702,1008
341703,1692
341704,1246
341705,1277
341717,1692
341724,6757
341736,1246
341748,2142
341750,1376
341757,1.299e+04
341762,1440
341763,1837
341767,1440
341772,1522
341775,2856
341776,4676
341777,1457
341778,2174
341779,2354
341784,1649
341791,2724
341803,2115
341811,2280
341814,1759
341824,1837
341834,1639
341841,1522
341849,2856
341850,2142
341851,5629
341854,2651
341861,2354
341863,2443
341864,1731
341866,2276
341872,897.2
341873,1563
341874,3087
341875,1798
341883,2007
341898,3087
341899,3719
341903,1522
341906,1915
341913,4218
341918,1522
341919,1.472e+04
341920,1692
341922,2651
341932,1759
341933,676.6
341934,1717
341936,859.6
341937,5629
341938,1639
341940,1649
341943,4543
341946,2276
341953,3256
341954,7984
341962,2651
341964,3759
341966,1281
341969,1522
341972,1563
341974,3087
341979,3485
341983,1094
341985,1216
341990,1.012e+04
341993,3485
341998,1281
341999,3847
342000,1226
342001,6346
342011,1522
342014,6757
342015,1094
342016,2893
342021,9780
342027,1376
342034,2276
342037,6099
342041,5140
342047,4543
342051,3536
342058,2724
342065,1798
342070,2115
342074,1930
342077,2856
342081,3087
342085,2340
342089,1717
342094,4272
342099,3572
342100,2443
342107,1563
342108,932.7
342114,1522
342116,1440
342118,2142
342119,2997
342120,1731
342129,1915
342134,1563
342136,2092
342138,2092
342151,1759
342155,3197
342159,1128
342163,897.2
342165,3632
342176,1573
342182,1128
342184,2340
342186,1376
342198,1798
342199,4737
342202,1649
342211,2142
342215,3847
342220,2724
