id,prediction
240988,3188.16379956
240992,1612.28302832
240999,3593.06377002
241011,11934.602877
241014,6130.04067627
241015,4437.47407715
241017,2328.04581518
241023,1916.27993787
241024,1422.35261218
241028,1616.70101672
241037,2468.95965088
241039,8372.62084668
241041,1979.40035107
241043,2372.51247144
241050,6264.9758291
241056,3527.08805444
241057,2940.3322854
241058,3452.09109986
241061,1719.02619922
241076,2618.09942822
241078,4310.77654932
241081,1622.17789246
241086,986.35596631
241095,1534.66928992
241096,1943.57212012
241106,1346.82521668
241114,761.876129272
241121,1479.90941162
241125,1737.36844153
241131,2377.47851685
241133,2892.43580445
241141,2910.88863989
241142,791.709566162
241143,1405.01592285
241150,1981.0627417
241159,1189.83090722
241172,1147.97983216
241177,1054.17784412
241199,735.544726196
241202,2967.63312476
241206,3013.08522046
241219,1711.31802527
241223,946.538804748
241228,2232.47765186
241232,2575.9723374
241233,1010.31729114
241238,1884.55598304
241240,1209.0676073
241257,2187.59696094
241258,804.504816162
241259,1171.50708069
241267,3196.17453662
241272,3193.66374854
241273,3296.7002583
241279,4544.96268164
241281,2067.41531738
241291,960.841925903
241293,2469.20735669
241297,1307.01693701
241304,1620.59140027
241305,2826.95891675
241309,1181.68912525
241325,785.653940491
241326,1671.7423429
241328,2200.232927
241330,4276.56284033
241336,1085.22049267
241341,2837.10566992
241345,2971.82407251
241354,3980.25876075
241356,2604.06938281
241361,1374.70339478
241362,3023.69903418
241369,1876.79522998
241373,2295.02410156
241375,6238.2094956
241394,1933.41766955
241396,2012.73729321
241411,6232.40137402
241422,1059.54594739
241431,1140.10489294
241434,1902.77489295
241437,5464.01124756
241442,1340.13729431
241446,3432.17205151
241449,7221.60208984
241454,1483.40605921
241457,1589.82400573
241458,3359.17072265
241462,1413.34375708
241463,1681.69393067
241483,1224.37906104
241488,13406.8111494
241518,1230.03402954
241526,1835.25135473
241527,2677.23625733
241530,3419.58045508
241535,1576.96001758
241543,722.413914978
241544,2129.12069287
241546,11816.2632851
241550,6512.96332227
241553,2642.05833936
241554,5432.02056933
241556,1097.02795056
241566,938.694387573
241571,970.852817628
241575,1929.28776196
241580,1197.48157373
241583,2233.48101734
241584,6223.53829444
241585,2649.58110937
241586,1218.07217273
241587,11969.9374619
241591,5675.07128076
241592,6370.44730713
241600,1280.38074084
241602,2334.70727856
241606,737.382092651
241611,3383.65100146
241615,1376.65830774
241616,4872.16546973
241621,1806.7620813
241624,1408.1955614
241627,2440.09773535
241628,1386.77600842
241629,1548.23059681
241635,1476.09454248
241639,2462.68403198
241647,1677.98928162
241654,2048.10283167
241659,3657.76565625
241660,1844.64397937
241661,2059.11050879
241662,7599.02478955
241663,7501.01584765
241664,1371.82215064
241666,3953.38271997
241671,1477.35905578
241674,1227.64990796
241675,2163.83884692
241688,778.760617615
241690,3352.92773364
241692,1307.36027026
241695,3270.0082024
241697,1773.9485603
241700,3630.18870166
241701,1077.43548071
241710,2386.76401147
241711,2517.23866773
241721,1031.51212659
241725,2658.19994751
241733,8114.15496436
241734,4059.85799414
241736,1726.11228308
241738,1275.24227771
241742,1292.80445423
241747,2601.46331275
241752,4679.41177344
241771,10639.3248252
241778,2012.31326721
241781,1699.52668677
241788,1875.90918409
241790,2027.3135011
241791,1687.25866174
241799,815.649427917
241800,2402.67156933
241803,1820.06171387
241809,1974.92299182
241810,6525.56855225
241811,2764.2887439
241812,1026.51115198
241817,3451.67985547
241825,2526.92635205
241827,2135.16911817
241831,1259.56736756
241837,1078.83672657
241839,2300.44158862
241842,1789.10554126
241843,2546.14696851
241844,2242.86428735
241848,6574.38553711
241853,1531.13363928
241854,857.19453717
241857,1251.32884522
241858,1828.59957654
241859,1190.28751575
241863,5225.33606006
241868,1351.44599109
241870,4486.50373291
241871,2768.80583398
241878,2056.65309778
241880,6570.73765283
241882,1566.60036364
241886,1095.51906299
241897,1876.32127795
241901,4677.27257983
241903,1578.21017785
241905,2999.15703369
241906,712.271791626
241910,2265.65082471
241911,1433.39388965
241924,1688.72809094
241926,6262.23303808
241928,1209.4023269
241935,938.401085024
241943,914.630977051
241944,2169.38643066
241949,1725.51052112
241950,3177.22582031
241951,8994.13741308
241952,1252.95475818
241956,2704.66546167
241963,1075.64230786
241964,2046.22305786
241976,1068.89790833
241980,3875.35806274
241994,2138.7998468
242000,1101.89327283
242004,3619.57979248
242007,869.160379089
242008,969.424737793
242009,1630.90228967
242010,1540.86660876
242014,2127.23440869
242019,2572.54516748
242038,3638.01584643
242039,1085.27554675
242066,4762.04701757
242070,14528.5591836
242071,1425.44484106
242080,1388.47766711
242082,10320.672166
242083,5409.61525684
242094,2650.93804443
242095,1311.94095777
242110,1288.08629309
242114,9247.12335351
242115,679.419358154
242118,1862.39574414
242131,3328.85128271
242146,4971.87823096
242153,2728.94037915
242154,3810.51613452
242156,3063.07735205
242158,1613.46779419
242159,2802.22177588
242162,943.759640015
242164,3097.17376904
242165,1187.5540918
242168,6462.98624268
242174,1773.94507861
242176,10308.0128223
242181,1460.40297009
242188,4278.84926343
242192,1915.5962384
242194,4022.25939429
242207,1190.78421985
242210,717.730406189
242212,2179.12762525
242217,1183.26439551
242220,4593.12390039
242221,1829.20256421
242232,1132.41108509
242233,2044.18000561
242238,3649.71970019
242241,1267.61556885
242256,973.913042358
242265,2613.7883667
242267,2361.37725513
242273,1958.63351648
242274,1666.73481104
242275,2053.85978369
242282,1603.55632434
242283,1179.15889294
242284,2343.67574219
242289,2331.48025366
242295,10770.5917598
242307,1557.32417334
242315,9008.03334766
242317,2140.7357146
242320,2800.76864087
242321,4394.00511646
242322,1517.04704455
242325,877.483447205
242326,2652.22229712
242329,5669.6420542
242332,4279.70220996
242345,1285.21343921
242349,3313.77182056
242354,3413.85593384
242355,3247.39516724
242362,3388.95829492
242365,1383.5497118
242366,5273.57586865
242367,2389.84687744
242381,2076.90314563
242383,4332.94343896
242394,3883.52034277
242396,869.646425415
242402,1473.32249622
242404,3919.61824805
242408,5858.83590528
242409,952.608800659
242413,1343.16971899
242417,998.794252199
242421,1817.94819702
242427,1503.74105566
242429,2450.08120996
242430,3029.5265293
242434,1182.62305188
242445,3386.64295776
242457,1475.67735791
242464,1211.32373999
242467,1775.83125354
242469,13070.4040459
242470,1583.45979432
242472,1139.82538416
242474,3478.95388745
242478,2200.45710034
242481,1867.6985509
242484,1176.93656299
242487,1774.56762061
242493,1912.4676239
242495,2560.56842261
242503,2813.63585107
242504,2077.37077222
242508,4114.11366894
242512,1306.33837476
242515,959.513111999
242519,1025.22337781
242520,7362.7242085
242530,5627.94666895
242533,5951.92640478
242537,1852.60498169
242545,1298.25321179
242548,23802.6329023
242556,792.789341187
242561,1271.45837439
242564,1433.61077258
242565,838.851475281
242566,928.208248169
242568,8140.06063135
242570,929.988490478
242581,1982.63346277
242584,1070.78038397
242586,3680.0365498
242590,1340.75023267
242593,3647.65192969
242596,2803.70480689
242600,2069.61124988
242608,2214.04462475
242610,1067.39703211
242625,1862.94940405
242629,1790.50843847
242630,838.198264221
242632,1681.9519209
242637,5148.49956201
242640,853.200600342
242644,1714.36419446
242649,2832.08942651
242651,2715.88853564
242654,1130.27791028
242655,930.399671875
242666,1524.31258374
242667,1919.09544592
242673,4737.29398633
242674,1585.9381012
242676,2326.34792504
242680,1600.64335888
242682,2156.82309717
242686,1668.08169739
242688,1372.99938245
242712,2237.80001392
242713,2586.22216186
242714,1813.62328296
242717,7010.212979
242718,1783.44694824
242721,2669.53466137
242724,2950.08432471
242739,928.31936377
242740,1344.85268237
242741,1910.79049377
242748,8450.49153711
242752,747.034602905
242768,1251.76783484
242771,1657.6927799
242775,4629.80859863
242776,1308.65509607
242777,1318.58600537
242778,1603.36161889
242784,2673.02699097
242787,2467.54658423
242788,969.536429688
242794,1700.4427179
242797,1149.86756518
242803,1870.96214258
242805,1242.40485522
242807,1134.10748132
242814,5457.83772851
242819,2301.79743579
242821,2972.65504956
242831,878.521472168
242834,17140.7395068
242840,3276.05809448
242845,1027.28838391
242847,1097.44941809
242852,2123.68652698
242854,1725.64287415
242855,1100.99099499
242867,1613.26542798
242875,2331.44416993
242883,2902.98150854
242885,1694.41524207
242896,3037.64221606
242898,1460.94343518
242901,1157.39250635
242902,1896.57843091
242908,1391.04831995
242914,17505.9338681
242915,4658.29238477
242922,1941.46016125
242925,1870.07011951
242926,5118.56892383
242940,3504.86087451
242941,3042.99315869
242942,3323.79476098
242946,1753.13150244
242958,1042.86744129
242965,1296.40605957
242967,2432.92211621
242968,5136.90526562
242972,1267.77161365
242984,6436.82487207
242986,674.777800903
242989,7199.26350977
242992,1385.89547901
242997,1298.84306006
242998,1152.73836768
243003,1409.22950171
243005,3420.30100781
243006,1081.01651123
243017,3023.26985522
243018,2130.3587959
243022,2037.49382617
243025,2311.50575928
243026,3190.71315992
243027,1864.93529114
243034,4700.44951562
243051,2951.50035938
243059,1495.26690991
243060,2447.52464111
243067,706.802863037
243069,7478.34989258
243076,1868.74394751
243077,2409.44964819
243078,1497.15471985
243080,1935.41812317
243088,1776.53182178
243089,3304.56858887
243093,1540.06027783
243094,4171.43050097
243099,2525.40485254
243103,2026.6648811
243108,1779.9496831
243109,1449.33883301
243113,1138.09491858
243116,3644.37860718
243118,1844.91792835
243120,1654.47249915
243121,1198.13827478
243122,7735.87679052
243126,1589.65032043
243130,3465.261125
243134,13588.6188965
243135,896.039095032
243136,1108.93348731
243139,2358.47433569
243141,1503.13286267
243145,2842.16034448
243149,1834.01327442
243156,1065.25948761
243163,1080.02153442
243167,2503.20488794
243170,2978.97769018
243171,6490.82189502
243181,2556.93151636
243188,1453.12073328
243190,2056.71660767
243194,931.772902466
243199,3848.81396387
243200,1593.05772546
243203,2014.27076098
243208,2886.81709766
243213,6171.89433691
243220,1168.50916247
243228,1711.45692749
243229,2764.49172558
243235,2946.91384741
243238,1527.23983801
243241,2171.8697063
243247,3523.5549519
243253,1402.74306482
243259,1511.8714115
243261,992.359062136
243268,2952.5159414
243273,3141.14839258
243291,2545.89236719
243298,1501.9218263
243299,1755.42256396
243305,1910.03955347
243314,1372.97804431
243318,8193.40610498
243320,1271.79206726
243321,7211.62130859
243329,727.41833429
243336,762.519387878
243343,2965.7228125
243347,2902.72767651
243349,1773.03705054
243350,1072.42345838
243352,1207.54167139
243353,1645.44272546
243356,1945.51871973
243358,2330.29112329
243363,1972.03477002
243365,10258.6902002
243367,5589.65753955
243375,1549.8722301
243381,5262.08813233
243398,4424.61422998
243408,7412.57941895
243409,2404.97848389
243410,3593.40930786
243414,1534.49835315
243419,1477.47436633
243420,5607.91571875
243421,2528.64689697
243431,7121.27583203
243437,8496.25978565
243438,2255.55823559
243443,8540.1472163
243444,2059.63531225
243448,1737.38875708
243454,2063.23264575
243456,1370.38110083
243462,1847.07199902
243471,938.779620239
243475,1885.35725623
243480,2770.79981567
243484,2142.0722417
243493,4091.9573501
243496,2305.67866504
243501,6898.75398682
243508,2089.90253809
243510,3083.72918408
243514,4190.12070752
243523,6041.73334863
243524,1532.10029737
243525,2300.70611157
243531,1250.44100928
243532,3514.4417273
243543,3434.37662183
243552,1994.69767749
243553,2073.66415967
243556,789.567806518
243559,3876.47183594
243563,1041.72264307
243568,1363.41162585
243575,10630.4046748
243578,728.505576599
243583,1380.0996648
243591,5011.08858057
243593,15032.928082
243594,2821.79393091
243604,735.402986694
243614,2308.52140454
243615,917.003410766
243618,1997.5371239
243634,3835.32636597
243636,2418.64901123
243638,2711.76535596
243640,1230.09805371
243641,668.457641724
243643,2337.94858643
243646,1183.66658887
243647,3450.51743213
243651,1053.03937622
243652,1389.76504822
243654,2022.40068518
243655,2674.27150293
243656,7283.951854
243662,5309.28993164
243670,3577.6373623
243671,1613.50781457
243672,2891.38706274
243673,1396.22267102
243676,10026.3404863
243678,2923.84168774
243680,5374.83291943
243686,1095.49887256
243690,1386.99665759
243696,1447.87330224
243697,4895.12558789
243703,1023.00412805
243707,2043.51179443
243710,6810.076521
243720,2567.77950244
243722,2565.88890527
243725,927.474857056
243733,2816.80507544
243736,4167.14703955
243739,3638.75581104
243741,1867.26656763
243749,1004.14652716
243750,1412.43897363
243751,1302.81214429
243756,1291.02761841
243762,1889.50476758
243770,1607.48045349
243771,1151.17443225
243779,8016.96084131
243789,1026.91758411
243791,3632.39938989
243801,5024.38028711
243802,4825.6509707
243804,1637.30812012
243807,1915.23119263
243820,1164.15630591
243824,765.493440247
243834,1665.95284815
243839,1097.44280957
243846,1566.51287073
243849,4252.34345069
243850,2503.15183276
243855,9448.88577246
243857,3020.3807832
243865,2161.38198975
243866,2325.65492285
243868,2937.04279688
243872,2422.95718653
243880,2756.07644287
243884,3079.11241113
243891,3654.31490357
243893,3629.59978638
243896,1468.17411877
243902,1853.12282703
243907,3113.23582397
243908,2089.96617969
243911,3539.102927
243915,1650.31100574
243919,2321.53455762
243924,3246.54654151
243926,779.301774414
243928,5193.67991601
243934,1791.48170471
243938,23404.7318516
243951,989.809962283
243955,1038.95422778
243963,1974.08926733
243967,1544.58741137
243971,1669.20684558
243977,2686.33498462
243992,2972.3407644
244005,1504.08867907
244007,5285.09619922
244016,2538.66570239
244018,1178.74505408
244030,1713.0840935
244033,5499.51136475
244037,1083.23703052
244044,1818.77956177
244045,2076.63091101
244053,2025.72167138
244056,1783.79306091
244058,5130.33281103
244063,2534.73301563
244064,1778.48081067
244080,1934.80498145
244081,1604.40846228
244085,1311.40638879
244088,1192.08622046
244094,1592.43055847
244096,1287.20439416
244101,868.346252319
244102,2772.10670312
244110,2891.23665234
244113,8182.10354785
244114,1406.58800794
244120,1353.73724109
244121,1943.12210217
244122,1504.80453174
244123,1818.32175403
244150,1581.62124451
244154,5210.84444189
244158,1892.1687915
244159,771.80987677
244167,5584.10341113
244169,4763.17564844
244172,5047.75403174
244173,5685.99930175
244175,3139.57899316
244177,1761.97794165
244182,2322.70117798
244184,5606.56608252
244189,11665.7001475
244192,4461.64667188
244195,2419.63734619
244203,2628.15849609
244216,1746.62377075
244217,1897.41073804
244230,2678.2971792
244245,2058.51171826
244249,938.768586426
244250,2743.22588257
244251,4134.28168652
244258,2959.14556079
244267,2627.67473535
244269,2108.98639502
244270,1152.32480518
244275,599.737987976
244281,3206.60937378
244289,1838.99148377
244291,2649.94120386
244292,1597.77507605
244295,1718.90948913
244300,2085.36266797
244301,2769.53603296
244303,3016.50426831
244313,4767.58333301
244316,1649.47220447
244317,2246.19703711
244318,1059.04778808
244319,3261.48040259
244329,1324.42643604
244350,3341.7645852
244352,4703.08022119
244363,981.667239866
244364,1795.75109534
244368,2231.94716089
244371,4184.79182715
244372,1460.9536637
244390,1860.61822058
244396,5430.16022021
244400,8599.64241503
244410,1356.92814917
244415,4901.25730811
244421,1423.56638794
244422,1537.60426099
244425,4607.31369385
244428,1237.37728089
244429,1263.82661938
244432,2288.81946509
244437,1277.29655115
244438,2174.95303735
244446,2285.24869556
244448,1599.91687232
244449,2788.91586304
244452,1302.07376282
244453,1171.7859198
244456,2259.72672473
244463,1669.55200476
244466,6136.39111719
244472,1273.82390686
244482,821.443066406
244483,2480.56999146
244498,4135.11264404
244499,4775.49258789
244506,1767.10832312
244510,1496.8724375
244514,860.89927124
244516,759.274083618
244519,1550.23541138
244533,1444.5827063
244537,480.389776001
244538,3689.85475342
244544,799.901077454
244546,4370.53882666
244560,2568.99353345
244565,1672.1433833
244574,6561.03490283
244575,3404.57563257
244579,3317.68106836
244581,3157.97214795
244586,1104.40151367
244589,9087.10731396
244592,1011.66471649
244593,3764.06235401
244599,2563.12039917
244612,2312.57282983
244616,1076.05554919
244619,3045.75832422
244626,1340.97815356
244630,3526.01471167
244635,7322.29172461
244637,4785.55087842
244639,1787.8149635
244645,3657.06216187
244647,1646.69252405
244650,1225.93776343
244656,1326.68041773
244681,2005.89977234
244683,878.361394959
244688,1157.29838428
244689,6156.97735401
244699,1634.20129651
244700,3202.73914917
244704,1297.66613586
244706,1353.25800623
244710,8941.45424707
244712,908.314172729
244714,2636.50128589
244718,2610.64653955
244719,3372.09706934
244723,3436.49454516
244724,7154.56917383
244729,2982.0479834
244731,1253.99572473
244735,1273.89495288
244736,1843.95962122
244747,1184.27623462
244762,1279.19891589
244768,839.370603577
244769,1320.21165259
244771,2920.1285542
244776,2694.22687378
244777,766.920501892
244780,3098.79943384
244783,6919.97048779
244786,1760.45155103
244787,8461.87379541
244791,3285.36852319
244797,3687.75120069
244802,1306.83969946
244809,2619.14345435
244819,2665.37602905
244822,5063.67009082
244824,5157.36375342
244827,1124.6565155
244832,5379.91032959
244836,1225.28299121
244842,2673.75648584
244845,3205.66481445
244846,1708.82754504
244850,1791.04166614
244863,1952.30200476
244864,1602.49958679
244866,2106.31164892
244868,3052.63585742
244869,2932.48357593
244873,1896.01328589
244875,1328.60373767
244880,6087.2938501
244897,1431.82344629
244909,1546.38580493
244921,1704.27205444
244930,3841.78043432
244938,955.472188233
244946,1276.19071106
244948,2929.58438867
244950,2250.702469
244951,2250.33983838
244962,2990.39824975
244968,1529.81273035
244983,6125.96408935
244984,2692.69817969
244985,998.572752317
244988,3797.98958862
244996,2758.51936914
245003,2316.68566968
245004,4227.30764991
245011,2079.57509253
245012,1876.98648584
245015,4732.99162305
245024,1512.9152843
245043,1810.6201383
245044,1192.46037085
245049,1403.62861352
245051,843.051286438
245052,3823.76339697
245056,2777.02026367
245057,1521.21128369
245066,1536.74050146
245067,1977.16532056
245069,1090.97083582
245078,1698.06430749
245080,1459.13269848
245081,1997.17810022
245086,1832.91268189
245087,1587.26627759
245088,1389.50263232
245090,1089.01274878
245092,4143.13448291
245102,1070.52017481
245105,1258.5563927
245109,997.330690307
245110,1329.99012415
245114,1725.62972717
245122,850.126089539
245127,6641.6381958
245128,1564.02831714
245129,1710.28556054
245131,1108.48364831
245137,2803.55185913
245139,2111.68750537
245140,780.739101013
245141,1962.60584521
245147,1271.67023267
245149,1630.7409856
245152,4659.20365186
245157,2215.31424976
245158,2138.21937426
245160,1647.72136731
245162,4716.25394922
245164,4096.47838867
245165,1446.39131836
245167,1573.16711511
245169,2064.12137451
245170,2053.21335009
245172,3646.66563867
245174,1289.67538843
245176,1972.65003662
245182,5689.60815967
245191,2540.26044629
245196,2688.84476978
245198,4496.54136523
245200,2323.41024292
245201,1286.16005615
245207,2143.82879663
245209,3068.8856521
245212,1653.62336829
245224,4546.76407324
245225,1397.82734876
245228,4643.54417187
245233,3154.73238696
245241,1117.41474463
245246,2685.16914136
245250,1812.99684473
245259,1783.67955225
245265,1195.77314148
245268,1209.02164709
245274,1844.74343787
245275,1551.9971217
245276,746.293404114
245277,1109.47338904
245279,2044.84242774
245281,3233.2247771
245282,2817.39092969
245301,746.434396118
245313,2040.88387402
245316,6166.03833203
245317,4786.7215957
245327,1688.63142383
245331,2705.05003833
245335,2067.24699512
245336,1531.05974768
245341,2289.95652857
245344,5263.26433545
245346,2025.94499365
245349,2157.47453113
245355,1977.11148022
245359,1251.25437073
245360,868.032238403
245363,2623.96837012
245369,3606.97054516
245374,1910.59780334
245376,2743.23639795
245379,2280.84041968
245381,1767.63444702
245386,4462.32502124
245408,3007.63980078
245410,3454.20870362
245413,3408.95780054
245419,2219.1507356
245438,5709.54203858
245440,1332.6580531
245451,2557.33986353
245455,1979.05267664
245456,4595.02524658
245459,1970.50981848
245463,4072.05691333
245464,4358.64786084
245467,2874.94144946
245468,2148.16514965
245472,3003.45145166
245485,1836.82189478
245486,4510.30880908
245494,1848.20933679
245503,2999.14171387
245507,2453.42229101
245510,1695.11470447
245513,1788.59313806
245518,770.285072449
245521,3354.29536353
245523,5049.97990772
245526,1277.08329614
245529,489.399882141
245535,1255.06113184
245540,2083.42366895
245543,1710.02721643
245546,3262.29536914
245558,1763.8493794
245560,2081.7526731
245566,2432.48240235
245570,729.92128241
245575,7262.80304639
245576,1423.14608216
245585,4989.77641797
245590,2720.26606274
245592,4039.36805811
245595,986.627195188
245596,1583.17443884
245598,5804.52022363
245620,2376.65197412
245621,1071.42251355
245624,4140.83347339
245626,5147.37256494
245636,1941.26847009
245639,3492.38522461
245642,2051.05139307
245646,3427.25107861
245648,2319.73095849
245649,1118.79934411
245651,2801.95828296
245652,1142.2764115
245660,3657.451396
245669,914.908988952
245672,1243.36598523
245673,1913.05061548
245677,1740.7641969
245680,1165.48282409
245683,2509.69076367
245688,917.174085144
245691,1614.30893872
245698,8646.551375
245699,2047.88220557
245722,2037.0837157
245723,3553.63422778
245725,3763.72371826
245732,1794.95222046
245736,1729.12976098
245737,999.323873899
245739,1484.78819604
245742,1600.0319447
245743,2749.69202783
245744,2733.46067749
245746,2606.75345777
245752,1172.035193
245761,3093.78026001
245762,4429.52696875
245763,1788.49390369
245768,1806.54978125
245775,1550.24364868
245782,3682.34147852
245783,2379.70715601
245790,1006.70947608
245798,2301.1482085
245807,1383.34284253
245809,1255.41108545
245812,5127.07928662
245813,4926.39411475
245815,1864.12786548
245816,12108.4949472
245820,2158.83637732
245823,3944.399854
245827,1966.44031396
245835,5746.80598633
245837,1954.65784424
245841,1721.3805221
245843,3876.79439478
245852,6121.45604199
245861,1843.53326624
245862,1789.20998157
245863,3396.08100757
245865,1034.9272583
245867,2837.36170923
245869,2984.73216919
245872,6095.85617188
245874,1561.75827246
245879,1144.73583203
245894,1327.69540979
245896,5319.49791309
245897,2430.35410352
245906,4048.40425537
245908,1072.25820276
245911,3564.63366773
245914,8579.50224121
245916,2555.54585986
245922,3754.53767627
245924,1122.05452624
245927,1121.27509412
245941,2301.90528076
245951,2522.51857446
245952,1403.26864685
245953,1869.62080274
245962,831.52517633
245969,1009.07194421
245974,7660.97572559
245988,1609.93167493
245992,783.807975281
245996,950.783068543
246002,1179.74318261
246010,6497.25431445
246014,1880.21168176
246018,1969.4580603
246021,1856.71859765
246022,1681.0157257
246026,2694.94249463
246032,1579.2111803
246036,2641.87638403
246038,1042.36872095
246044,766.591875794
246046,2914.16219214
246054,4323.41149146
246069,1421.74728308
246080,1792.1187052
246094,8662.54254932
246097,1895.6993999
246098,3192.53382398
246099,905.850748352
246105,1279.16988538
246123,926.04430896
246126,1330.96805835
246130,2668.16969433
246131,3098.73442407
246138,16283.4390537
246145,6026.8990415
246147,1621.63306348
246153,1336.62727881
246158,557.413828919
246159,8923.05556738
246168,3999.55263062
246171,1067.47076404
246178,1393.16657251
246186,2296.66544604
246187,1419.82749157
246191,1938.12438183
246196,1846.47334167
246205,1350.33087537
246207,2410.45577197
246214,1184.5170509
246217,2449.46500366
246219,1461.38789429
246228,1130.54707214
246233,2348.48857177
246237,1646.74992737
246241,1126.63191297
246251,6357.10322266
246256,1037.33738916
246266,3519.73297412
246269,1002.87558167
246275,1714.12262695
246277,1744.23487659
246283,1048.64262622
246286,1292.57943725
246299,2415.58517114
246302,1836.36925732
246305,4518.35501025
246311,4666.35507324
246321,734.884087463
246322,894.610636292
246324,1642.2548794
246325,9287.23438086
246329,1548.04129773
246336,5880.64086474
246340,4103.93709497
246343,1931.94601916
246347,1350.52878516
246349,1407.18609082
246350,1313.52332532
246352,5127.67246777
246355,2527.02197241
246364,7964.40766064
246365,1800.00162024
246371,2086.50902051
246376,1543.74068946
246380,3350.25583667
246383,2983.8112207
246393,2331.36566431
246394,1787.08371789
246395,1959.9942555
246401,1332.82445691
246404,3844.44088062
246414,3888.10860766
246428,3229.05368921
246435,4567.33856445
246440,2601.47652368
246442,1636.64011303
246447,1276.79559338
246449,4051.93921411
246455,3721.11403784
246456,1586.88638269
246457,4326.53485522
246461,7129.74323193
246463,1536.96469129
246464,1048.30839392
246467,1013.20644885
246470,1700.90565332
246472,4667.86742675
246483,3442.69485083
246490,4901.12956494
246491,1630.24046802
246493,1971.89992944
246494,2221.02358337
246495,945.348613404
246496,3148.15886182
246501,1994.71903052
246518,1151.50273901
246529,952.653503601
246530,8686.31173633
246531,2807.74392676
246532,2431.96249902
246538,3594.68060424
246542,2146.715427
246555,1414.28694263
246557,2797.29627368
246562,2168.66283801
246570,2588.90582031
246586,1990.33333972
246589,1275.47295642
246597,797.103576904
246600,725.271385864
246605,2122.31236084
246610,3814.72302148
246614,876.402853211
246622,3281.29778638
246630,1082.61501135
246633,1332.90869788
246634,664.7049505
246637,3358.70642627
246649,851.80525592
246650,1021.15519079
246659,1670.0160166
246662,1996.77793493
246665,6466.51622168
246667,2367.59411572
246671,2050.01846216
246673,1389.87781677
246693,1038.75305408
246695,1769.9192655
246696,1400.60797925
246699,3240.83898657
246700,6061.32134277
246702,2270.73190722
246712,1925.88065051
246715,945.548955444
246716,5395.24111914
246717,2353.35102026
246731,1679.27876502
246739,2351.6441897
246741,1712.18520886
246742,861.38467334
246756,1057.99183679
246758,768.592569946
246760,2957.83598218
246766,563.368955322
246777,2579.52310718
246779,1630.55283447
246787,2103.6308302
246796,2172.70295178
246803,2573.34231836
246805,7302.08679394
246809,3288.19368701
246812,2009.84509302
246816,1848.40974255
246831,10961.8490615
246832,1461.41600183
246840,3569.22099414
246843,2032.24784106
246845,1508.79629748
246846,2345.72587622
246847,1735.06477942
246851,1079.13465454
246853,4813.69851758
246856,639.210334533
246858,1913.8233125
246861,960.124981201
246863,1238.0075072
246864,1331.2994209
246865,2043.5881709
246868,2769.25097681
246874,1298.80186877
246881,2116.32379078
246887,2140.29631983
246890,2338.00759644
246891,5729.92315869
246893,1559.46630469
246902,3194.16276294
246910,807.129587158
246931,3090.88346118
246935,1253.30278735
246936,6772.90625976
246937,3710.37412207
246938,1289.2620636
246941,1007.1644419
246944,735.209178955
246945,1400.4832489
246946,1495.69673328
246947,7128.55351025
246949,1956.58361121
246961,2277.37347168
246965,2749.24626782
246971,2313.76124975
246982,1759.38367358
246983,3520.37044385
246993,1710.87190454
246996,1443.85561133
246998,2276.81432154
247009,2427.26741846
247017,1451.34824427
247018,1222.10972522
247021,2563.12150562
247022,997.056096803
247024,5634.46573926
247033,2419.2832749
247034,1383.86097473
247035,1751.66394849
247039,7420.09211426
247048,1148.09615564
247055,2019.1076272
247065,844.169042481
247075,2910.13562891
247083,5309.93365967
247088,1631.92507764
247091,1373.36658313
247093,3067.0026333
247097,1139.35597436
247099,1523.60098547
247100,1817.5905
247101,2614.13144922
247104,1361.19996643
247106,859.112733826
247107,1194.98435034
247110,1715.12461743
247111,2374.17202832
247126,1697.17794763
247129,1088.20742029
247135,1592.67420081
247142,1291.2283374
247145,2071.0151604
247151,3572.82769824
247155,4232.1262539
247163,5011.07449903
247165,3057.3535708
247167,1446.47879309
247171,1435.00061474
247172,1564.28467334
247175,1228.78697595
247177,2557.23825024
247178,2244.81161011
247180,2301.12024341
247183,1917.54308789
247188,2048.15697779
247196,1976.38151953
247199,948.922718382
247200,4383.00834497
247201,857.798964416
247204,2292.83345044
247211,3525.80393481
247212,2500.94543726
247213,2100.97995288
247232,754.837815613
247236,1267.35019446
247237,4051.44001514
247238,5974.92229688
247242,1523.50498413
247246,2246.57894751
247263,2821.49098242
247264,1111.07124084
247266,1891.85309864
247267,1719.00315332
247272,3283.60316333
247276,3532.71988721
247277,4885.8913335
247280,1713.81896985
247294,2219.21437353
247295,3214.26379712
247300,3396.23898389
247305,1229.22350867
247309,2533.48737525
247313,4558.05512646
247317,870.227004639
247319,1652.1477876
247322,7128.90950928
247327,2487.09026562
247328,1631.57165125
247333,3271.96699389
247346,1136.63919873
247353,1283.07783801
247354,1526.75886218
247355,4136.13498828
247357,2780.3211648
247358,1398.26730469
247367,3198.50636743
247376,1467.48696875
247389,861.780452698
247390,4711.73525293
247397,7263.84452539
247399,2793.49324707
247401,1330.33109497
247413,831.205046143
247417,2333.18729883
247428,4048.47455517
247439,5194.66556934
247443,1146.86687536
247448,1377.86084924
247449,5404.15612207
247450,2083.94785693
247456,842.575066345
247457,991.31001343
247458,3183.45235034
247472,1460.88514453
247473,2018.46958033
